filename,healthy,symptomatic
T001_POT22_PL1_00001_cropped.jpg,67.21754881118198,32.78245118881802
T001_POT22_PL1_00002_cropped.jpg,53.097310935264,46.902689064736
T001_POT22_PL2_00001_cropped.jpg,74.56626836835535,25.43373163164465
T001_POT22_PL2_00003_cropped.jpg,72.2440043575966,27.755995642403413
T001_POT22_PL3_00001_cropped.jpg,54.80699731103677,45.19300268896323
